datetime,timestamp,open,high,low,close,volume,middle_band,std,upper_band,lower_band,signal,position,market_return,strategy_return,market_cumulative_return,strategy_cumulative_return,equity,drawdown,trade
2025-02-16 17:00:00,1739725200,0.7735,0.7774,0.7715,0.7725,723686.22127099,0.7780799999999999,0.005002273167484886,0.7880845463349696,0.7680754536650302,0,0.0,-0.0012928248222365823,-0.0,0.01818900751285102,0.007086233866694158,10070.862338666942,0.0,0.0
2025-02-16 18:00:00,1739728800,0.7727,0.7727,0.7634,0.7705,2172895.97163097,0.777595,0.005250010025056394,0.7880950200501128,0.7670949799498873,0,0.0,-0.0025889967637540146,-0.0,0.015552919467510362,0.007086233866694158,10070.862338666942,0.0,0.0
2025-02-16 19:00:00,1739732400,0.7701,0.7728,0.7661,0.7714,859752.04300846,0.77711,0.0053561474764525635,0.7878222949529051,0.7663977050470948,0,0.0,0.0011680726800777919,0.0,0.01673915908791357,0.007086233866694158,10070.862338666942,0.0,0.0
2025-02-16 20:00:00,1739736000,0.7713,0.7759,0.7706,0.7716,1127012.12035653,0.77667,0.005432562640425001,0.78753512528085,0.7658048747191499,0,0.0,0.00025926886180971387,0.0,0.01700276789244759,0.007086233866694158,10070.862338666942,0.0,0.0
2025-02-16 21:00:00,1739739600,0.7714,0.7811,0.7686,0.7793,1457977.90797903,0.776585,0.005374234339594657,0.7873334686791893,0.7658365313208106,0,0.0,0.009979263867288868,0.0,0.027151706867009517,0.007086233866694158,10070.862338666942,0.0,0.0
2025-02-16 22:00:00,1739743200,0.7793,0.7844,0.7769,0.7816,1079256.87389618,0.776915,0.0054735031599644724,0.787862006319929,0.7659679936800711,0,0.0,0.0029513666110612125,0.0,0.030183208119151317,0.007086233866694158,10070.862338666942,0.0,0.0
2025-02-16 23:00:00,1739746800,0.7818,0.7818,0.7691,0.7712,1706308.92617941,0.776635,0.005620945322259029,0.787876890644518,0.7653931093554819,0,0.0,-0.013306038894575156,-0.0,0.01647555028337977,0.007086233866694158,10070.862338666942,0.0,0.0
2025-02-17 00:00:00,1739750400,0.7714,0.7875,0.7706,0.7818,2573156.01195404,0.77649,0.0054363203499614415,0.7873626406999229,0.7656173593000771,0,0.0,0.013744813278008472,0.0,0.030446816923685782,0.007086233866694158,10070.862338666942,0.0,0.0
2025-02-17 01:00:00,1739754000,0.782,0.7968,0.7808,0.7962,3085416.46501882,0.77701,0.00671964128115514,0.7904492825623103,0.7635707174376897,-1,0.0,0.018419033000767415,0.0,0.049426650850138865,0.007086233866694158,10070.862338666942,0.0,0.0
2025-02-17 02:00:00,1739757600,0.7962,0.7994,0.7914,0.7914,2256494.58974144,0.77735,0.007273130072579966,0.7918962601451599,0.7628037398548401,0,-1.0,-0.006028636021100264,0.006028636021100264,0.04310003954132102,0.013157590212537151,10131.57590212537,0.0,-1.0
2025-02-17 03:00:00,1739761200,0.7913,0.7959,0.7847,0.7949,1414045.48166549,0.778165,0.008266054554306516,0.794697109108613,0.761632890891387,-1,0.0,0.004422542330048129,0.0,0.04771319362066739,0.013157590212537151,10131.57590212537,0.0,1.0
2025-02-17 04:00:00,1739764800,0.7947,0.8118,0.7893,0.8064,4212918.62167558,0.77962,0.010393196154976702,0.8004063923099534,0.7588336076900466,-1,-1.0,0.014467228582211611,-0.014467228582211611,0.06287069988137661,-0.0014999922348702954,9985.000077651297,0.0144672285822115,-1.0
2025-02-17 05:00:00,1739768400,0.8062,0.8178,0.7955,0.8023,4330492.92752403,0.780705,0.011567262106117023,0.803839524212234,0.7575704757877659,0,-1.0,-0.005084325396825351,0.005084325396825351,0.05746671938842818,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-17 06:00:00,1739772000,0.8023,0.8143,0.8018,0.8072,2982127.09645925,0.7821800000000001,0.01296081543893499,0.8081016308778701,0.7562583691221301,0,0.0,0.006107441106817824,0.0,0.06392513509951292,0.0035767067133403163,10035.767067133404,0.009456459283088248,1.0
2025-02-17 07:00:00,1739775600,0.8072,0.8129,0.7876,0.7937,3370536.3002586,0.782695,0.013214006723331128,0.8091230134466623,0.7562669865533378,0,0.0,-0.0167244796828544,-0.0,0.046131540793463044,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-17 08:00:00,1739779200,0.7941,0.803,0.7911,0.7964,3604599.40611387,0.783585,0.01351958715501824,0.8106241743100364,0.7565458256899635,0,0.0,0.0034017890890765123,0.0,0.04969025965467311,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-17 09:00:00,1739782800,0.7967,0.7995,0.7926,0.7959,983413.99518872,0.784955,0.013296951569914785,0.8115489031398295,0.7583610968601704,0,0.0,-0.0006278252134604978,-0.0,0.049031237643337944,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-17 10:00:00,1739786400,0.7962,0.805,0.7953,0.7991,1117878.28022308,0.78635,0.01324134275271067,0.8128326855054213,0.7598673144945787,0,0.0,0.004020605603719085,0.0,0.05324897851588317,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-17 11:00:00,1739790000,0.7987,0.8094,0.7961,0.8004,1957256.1784642,0.787865,0.013015710142990312,0.8138964202859806,0.7618335797140194,0,0.0,0.0016268301839568178,0.0,0.05496243574535442,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-17 12:00:00,1739793600,0.8007,0.8099,0.8,0.8081,1559483.06173247,0.789595,0.013302175326655263,0.8161993506533106,0.7629906493466895,0,0.0,0.009620189905047427,0.0,0.06511137471991613,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-17 13:00:00,1739797200,0.8083,0.8162,0.8047,0.8127,1505207.83416342,0.791605,0.013616571753411744,0.8188381435068235,0.7643718564931765,0,0.0,0.005692364806335837,0.0,0.07117437722419973,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-17 14:00:00,1739800800,0.8129,0.8267,0.811,0.8227,7609105.08495865,0.7942150000000001,0.014341778315926368,0.8228985566318529,0.7655314433681474,0,0.0,0.01230466346745418,0.0,0.08435481745090323,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-17 15:00:00,1739804400,0.8227,0.8287,0.8039,0.8096,8927091.46652776,0.7961250000000001,0.013671440650995768,0.8234678813019917,0.7687821186980085,0,0.0,-0.015923179773915108,-0.0,0.06708844075392162,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-17 16:00:00,1739808000,0.8095,0.8142,0.7923,0.7971,4403287.00887475,0.7974,0.012393164499666863,0.8221863289993337,0.7726136710006662,0,0.0,-0.015439723320158083,-0.0,0.05061289047054207,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-17 17:00:00,1739811600,0.7971,0.8034,0.7923,0.7955,2310867.94418806,0.79821,0.011655353411969417,0.8215207068239389,0.7748992931760611,0,0.0,-0.0020072763768661517,-0.0,0.04850402003426946,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-17 18:00:00,1739815200,0.7952,0.8007,0.7858,0.7878,6155405.39041133,0.79852,0.011266279449383054,0.8210525588987662,0.7759874411012339,0,0.0,-0.009679446888749221,-0.0,0.03835508105970775,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-17 19:00:00,1739818800,0.7876,0.809,0.7835,0.8064,2456632.86173005,0.8002800000000001,0.009362332143109648,0.8190046642862194,0.7815553357137808,0,0.0,0.023610053313023682,0.0,0.06287069988137639,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-17 20:00:00,1739822400,0.8063,0.8114,0.7979,0.8004,2576484.26734357,0.80121,0.008292729853375216,0.8177954597067504,0.7846245402932496,0,0.0,-0.007440476190476164,-0.0,0.0549624357453542,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-17 21:00:00,1739826000,0.8003,0.8183,0.799,0.8173,2654710.06581219,0.802265,0.008938813944637643,0.8201426278892753,0.7843873721107247,0,0.0,0.021114442778610742,0.0,0.07723737972848332,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-17 22:00:00,1739829600,0.8173,0.8178,0.8024,0.8024,2065939.0120951696,0.8028150000000001,0.00856573805466044,0.8199464761093209,0.7856835238906792,0,0.0,-0.018230759818915976,-0.0,0.057598523790694856,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-17 23:00:00,1739833200,0.8023,0.8093,0.8021,0.809,1558576.89050989,0.80352,0.008459600587809542,0.8204392011756191,0.7866007988243809,0,0.0,0.008225324027916203,0.0,0.06629761434031911,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-18 00:00:00,1739836800,0.8091,0.8123,0.7902,0.7917,2650620.55505813,0.8027850000000001,0.00882682961502243,0.820438659230045,0.7851313407699552,0,0.0,-0.02138442521631656,-0.0,0.04349545274812172,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-18 01:00:00,1739840400,0.7917,0.8034,0.7902,0.8034,963069.78363275,0.80284,0.008827075572232296,0.8204941511444646,0.7851858488555354,0,0.0,0.014778325123152802,0.0,0.05891656781336496,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-18 02:00:00,1739844000,0.8035,0.8052,0.7949,0.7968,1042353.34641996,0.8023199999999999,0.008862968494038661,0.8200459369880773,0.7845940630119226,0,0.0,-0.00821508588498887,-0.0,0.050217477263740484,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-18 03:00:00,1739847600,0.7969,0.8132,0.7955,0.8077,3103633.0194532103,0.8030200000000001,0.008697646384602216,0.8204152927692046,0.7856247072307956,0,0.0,0.013679718875502012,0.0,0.06458415711084742,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-18 04:00:00,1739851200,0.8079,0.8139,0.8017,0.8052,1235604.48912197,0.80346,0.00856672878672294,0.8205934575734458,0.7863265424265541,0,0.0,-0.0030952086170606963,-0.0,0.0612890470541716,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-18 05:00:00,1739854800,0.8051,0.8054,0.7865,0.7893,2825965.55204453,0.80313,0.008989941747952757,0.8211098834959055,0.7851501165040945,0,0.0,-0.01974664679582716,-0.0,0.0403321470937128,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-18 06:00:00,1739858400,0.7893,0.7908,0.7764,0.7793,5355624.93515251,0.80214,0.01043170269192131,0.8230034053838425,0.7812765946161574,1,0.0,-0.012669453946534959,-0.0,0.027151706867009073,0.0035767067133403163,10035.767067133404,0.009456459283088248,0.0
2025-02-18 07:00:00,1739862000,0.7798,0.7874,0.7739,0.7772,1594675.90628528,0.80098,0.01183138555751333,0.8246427711150267,0.7773172288849733,1,1.0,-0.002694726036186257,-0.002694726036186257,0.024383814419401295,0.0008723424324497131,10008.723424324497,0.012125702752234457,1.0
2025-02-18 08:00:00,1739865600,0.7773,0.7809,0.7674,0.7695,1778374.29434592,0.79905,0.013621673905949008,0.826293347811898,0.7718066521881021,1,1.0,-0.009907359752959422,-0.009907359752959422,0.014234875444839368,-0.009043659930815795,9909.563400691843,0.021912928805770004,0.0
2025-02-18 09:00:00,1739869200,0.7693,0.7864,0.7659,0.7842,1516417.13235954,0.797625,0.013609279922171287,0.8248435598443427,0.7704064401556574,0,1.0,0.019103313840155955,0.019103313840155955,0.03361012257809359,0.009886890035418094,10098.86890035418,0.003228224521747758,0.0
2025-02-18 10:00:00,1739872800,0.7843,0.7875,0.776,0.7767,830835.17691038,0.795325,0.01302293018204177,0.8213708603640835,0.7692791396359164,0,0.0,-0.009563886763580776,-0.0,0.02372479240806591,0.009886890035418094,10098.86890035418,0.003228224521747758,-1.0
2025-02-18 11:00:00,1739876400,0.7766,0.7766,0.7685,0.7734,1899251.92746201,0.793515,0.013443342120486375,0.8204016842409727,0.7666283157590272,0,0.0,-0.004248744689069106,-0.0,0.01937524713325378,0.009886890035418094,10098.86890035418,0.003228224521747758,0.0
2025-02-18 12:00:00,1739880000,0.7732,0.7908,0.7717,0.7905,2227678.1020199,0.793185,0.013431709339823293,0.8200484186796466,0.7663215813203534,0,0.0,0.022110162916989973,0.0,0.04191379992091693,0.009886890035418094,10098.86890035418,0.003228224521747758,0.0
2025-02-18 13:00:00,1739883600,0.7905,0.7941,0.7855,0.7883,1627707.20165574,0.792825,0.013462848490334703,0.8197506969806694,0.7658993030193306,0,0.0,-0.002783048703352331,-0.0,0.03901410307104203,0.009886890035418094,10098.86890035418,0.003228224521747758,0.0
2025-02-18 14:00:00,1739887200,0.7883,0.7987,0.7711,0.7752,2259704.93123639,0.792195,0.013994678499908944,0.8201843569998178,0.7642056430001821,0,0.0,-0.016618038817708958,-0.0,0.021747726374060417,0.009886890035418094,10098.86890035418,0.003228224521747758,0.0
2025-02-18 15:00:00,1739890800,0.7753,0.7777,0.747,0.7551,6066024.33757489,0.78963,0.01583440956637847,0.821298819132757,0.7579611808672431,1,0.0,-0.02592879256965941,-0.0,-0.004744958481613715,0.009886890035418094,10098.86890035418,0.003228224521747758,0.0
2025-02-18 16:00:00,1739894400,0.7552,0.7601,0.7374,0.7394,5509479.18030768,0.7865800000000001,0.01917351792117759,0.8249270358423553,0.7482329641576448,1,1.0,-0.020791948086346212,-0.020791948086346212,-0.02543824963753838,-0.01111062575527999,9888.8937424472,0.023953051531426683,1.0
2025-02-18 17:00:00,1739898000,0.7393,0.7506,0.735,0.75,4549542.21692028,0.783215,0.019402611734127516,0.822020223468255,0.744409776531745,0,1.0,0.014335948065999471,0.014335948065999471,-0.011466982997232589,0.003066040956910987,10030.66040956911,0.009960493168204132,0.0
2025-02-18 18:00:00,1739901600,0.7499,0.7512,0.7404,0.7425,3813381.4820068497,0.78022,0.02085414511364819,0.8219282902272964,0.7385117097727036,0,0.0,-0.009999999999999898,-0.0,-0.021352313167260162,0.003066040956910987,10030.66040956911,0.009960493168204132,-1.0
2025-02-18 19:00:00,1739905200,0.7426,0.7506,0.7382,0.7473,2026012.93654387,0.777135,0.020936125288727892,0.8190072505774558,0.7352627494225442,0,0.0,0.006464646464646284,0.0,-0.015025701858442653,0.003066040956910987,10030.66040956911,0.009960493168204132,0.0
2025-02-18 20:00:00,1739908800,0.7477,0.7537,0.74,0.7427,2423859.32303264,0.7746850000000001,0.021982870723888853,0.8186507414477777,0.7307192585522224,0,0.0,-0.006155493108523924,-0.0,-0.02108870436272625,0.003066040956910987,10030.66040956911,0.009960493168204132,0.0
2025-02-18 21:00:00,1739912400,0.7426,0.756,0.7415,0.7465,1811299.68547079,0.77184,0.021751767018362164,0.8153435340367243,0.7283364659632756,0,0.0,0.00511646694493062,0.0,-0.01608013707657896,0.003066040956910987,10030.66040956911,0.009960493168204132,0.0
2025-02-18 22:00:00,1739916000,0.7466,0.7545,0.7423,0.7482,2559078.09602082,0.7694099999999999,0.02153014777371381,0.8124702955474276,0.7263497044525723,0,0.0,0.002277294038847799,0.0,-0.013839462238039557,0.003066040956910987,10030.66040956911,0.009960493168204132,0.0
2025-02-18 23:00:00,1739919600,0.748,0.7573,0.7462,0.7538,1304235.66396597,0.766715,0.01978793558552547,0.806290871171051,0.727139128828949,0,0.0,0.007484629778134355,0.0,-0.006458415711085408,0.003066040956910987,10030.66040956911,0.009960493168204132,0.0
2025-02-19 00:00:00,1739923200,0.7539,0.7578,0.7482,0.7495,1605548.72554078,0.76393,0.01791768018349367,0.7997653603669873,0.7280946396330127,0,0.0,-0.005704430883523459,-0.0,-0.012126005008567864,0.003066040956910987,10030.66040956911,0.009960493168204132,0.0
2025-02-19 01:00:00,1739926800,0.7497,0.7502,0.7391,0.7432,2923653.12710218,0.761625,0.017441115216638825,0.7965072304332776,0.7267427695667223,0,0.0,-0.008405603735823997,-0.0,-0.0204296823513912,0.003066040956910987,10030.66040956911,0.009960493168204132,0.0
2025-02-19 02:00:00,1739930400,0.7433,0.7576,0.7431,0.755,1460953.65602819,0.76041,0.016985470571237875,0.7943809411424758,0.7264390588575242,0,0.0,0.015877287405812845,0.0,-0.004876762883880836,0.003066040956910987,10030.66040956911,0.009960493168204132,0.0
2025-02-19 03:00:00,1739934000,0.7553,0.7553,0.7478,0.7524,1065435.32887418,0.75917,0.016596007763443728,0.7923620155268875,0.7259779844731126,0,0.0,-0.0034437086092715674,-0.0,-0.008303677342823779,0.003066040956910987,10030.66040956911,0.009960493168204132,0.0
2025-02-19 04:00:00,1739937600,0.7522,0.7534,0.7357,0.7357,1153592.6136269202,0.7574799999999999,0.017198733123480574,0.7918774662469611,0.7230825337530388,0,0.0,-0.022195640616693213,-0.0,-0.03031501252141866,0.003066040956910987,10030.66040956911,0.009960493168204132,0.0
2025-02-19 05:00:00,1739941200,0.7357,0.7438,0.7314,0.7416,1586684.54821555,0.75535,0.016331451735517952,0.7880129034710359,0.722687096528964,0,0.0,0.008019573195596097,0.0,-0.02253855278766348,0.003066040956910987,10030.66040956911,0.009960493168204132,0.0
2025-02-19 06:00:00,1739944800,0.7417,0.7524,0.7416,0.751,1314814.98155479,0.754065,0.015555817155279924,0.7851766343105598,0.7229533656894401,0,0.0,0.012675296655879187,0.0,-0.01014893897456215,0.003066040956910987,10030.66040956911,0.009960493168204132,0.0
2025-02-19 07:00:00,1739948400,0.7506,0.7695,0.75,0.7629,2059984.9648122496,0.7535399999999999,0.015037475992020969,0.7836149519840419,0.7234650480159579,0,0.0,0.015845539280958665,0.0,0.005535784895215112,0.003066040956910987,10030.66040956911,0.009960493168204132,0.0
2025-02-19 08:00:00,1739952000,0.7627,0.7701,0.7557,0.7563,2949422.9320567,0.75183,0.012310632973596797,0.7764512659471936,0.7272087340528064,0,0.0,-0.008651199370821927,-0.0,-0.003163305654409254,0.003066040956910987,10030.66040956911,0.009960493168204132,0.0
2025-02-19 09:00:00,1739955600,0.7565,0.7656,0.7555,0.7635,958317.22924526,0.75059,0.009332619646903418,0.7692552392938068,0.7319247607061932,0,0.0,0.009520031733439183,0.0,0.006326611308817398,0.003066040956910987,10030.66040956911,0.009960493168204132,0.0
2025-02-19 10:00:00,1739959200,0.7635,0.7704,0.7628,0.7656,1113047.47915575,0.75011,0.008175373804431764,0.7664607476088636,0.7337592523911365,0,0.0,0.002750491159135615,0.0,0.009094503756425176,0.003066040956910987,10030.66040956911,0.009960493168204132,0.0
2025-02-19 11:00:00,1739962800,0.7655,0.7761,0.7639,0.7745,1337741.78962265,0.75108,0.009790037901118978,0.7706600758022379,0.731499924197762,-1,0.0,0.011624869383490166,0.0,0.020825095558191453,0.003066040956910987,10030.66040956911,0.009960493168204132,0.0
2025-02-19 12:00:00,1739966400,0.7745,0.7748,0.7605,0.7609,1830811.18864657,0.7521549999999999,0.009618921867590917,0.7713928437351817,0.7329171562648181,0,-1.0,-0.017559715945771437,0.017559715945771437,0.002899696849874678,0.020679595710963783,10206.795957109638,0.0,-1.0
2025-02-19 13:00:00,1739970000,0.7609,0.7691,0.7609,0.7668,1379974.36636432,0.752995,0.010140251995211805,0.7732755039904236,0.7327144960095764,0,0.0,0.007753975555263581,0.0,0.01067615658362997,0.020679595710963783,10206.795957109638,0.0,1.0
2025-02-19 14:00:00,1739973600,0.7669,0.7701,0.7507,0.752,3173448.12923036,0.75347,0.009840843994617363,0.7731516879892347,0.7337883120107652,0,0.0,-0.01930099113197714,-0.0,-0.008830894951891377,0.020679595710963783,10206.795957109638,0.0,0.0
2025-02-19 15:00:00,1739977200,0.7524,0.7659,0.7502,0.7589,2024400.1369731696,0.7540500000000001,0.009799812028276561,0.7736496240565532,0.734450375943447,0,0.0,0.00917553191489362,0.0,0.00026360880453402125,0.020679595710963783,10206.795957109638,0.0,0.0
2025-02-19 16:00:00,1739980800,0.759,0.7706,0.7589,0.7676,1826744.33892169,0.755295,0.009863461279952985,0.775021922559906,0.7355680774400941,0,0.0,0.011463960996178635,0.0,0.011730591801766055,0.020679595710963783,10206.795957109638,0.0,0.0
2025-02-19 17:00:00,1739984400,0.7679,0.7711,0.7626,0.7663,1692615.01251263,0.756285,0.009927700481087431,0.7761404009621748,0.7364295990378251,0,0.0,-0.0016935904116727185,-0.0,0.010017134572294584,0.020679595710963783,10206.795957109638,0.0,0.0
2025-02-19 18:00:00,1739988000,0.7664,0.7672,0.7555,0.7561,2352989.60035471,0.75668,0.009744558535547393,0.7761691170710948,0.7371908829289052,0,0.0,-0.013310713819652875,-0.0,-0.0034269144589430534,0.020679595710963783,10206.795957109638,0.0,0.0
2025-02-19 19:00:00,1739991600,0.7562,0.7657,0.7519,0.7603,2497595.71558959,0.757005,0.00975184058200911,0.7765086811640183,0.7375013188359818,0,0.0,0.005554820790900639,0.0,0.002108870436272392,0.020679595710963783,10206.795957109638,0.0,0.0
2025-02-19 20:00:00,1739995200,0.7603,0.7647,0.758,0.7585,928274.39600255,0.757455,0.009593664301867116,0.7766423286037343,0.7382676713962657,0,0.0,-0.0023674865184796223,-0.0,-0.0002636088045343543,0.020679595710963783,10206.795957109638,0.0,0.0
2025-02-19 21:00:00,1739998800,0.7585,0.7646,0.755,0.7574,1282329.59778659,0.758165,0.008989600717090181,0.7761442014341804,0.7401857985658196,0,0.0,-0.0014502307185233487,-0.0,-0.0017134572294716932,0.020679595710963783,10206.795957109638,0.0,0.0
2025-02-19 22:00:00,1740002400,0.7575,0.768,0.7564,0.7647,1059970.28828561,0.75865,0.009071151496572002,0.7767923029931441,0.740507697006856,0,0.0,0.009638236070768524,0.0,0.00790826413602197,0.020679595710963783,10206.795957109638,0.0,0.0
2025-02-19 23:00:00,1740006000,0.7647,0.7762,0.7647,0.7737,3459469.2727141897,0.759715,0.009537144833702728,0.7787892896674055,0.7406407103325946,0,0.0,0.011769321302471658,0.0,0.019770660340055368,0.020679595710963783,10206.795957109638,0.0,0.0
2025-02-20 00:00:00,1740009600,0.7741,0.7822,0.7702,0.7783,1271307.63574589,0.761845,0.008602721417641452,0.7790504428352829,0.7446395571647171,0,0.0,0.005945456895437351,0.0,0.025833662844338745,0.020679595710963783,10206.795957109638,0.0,0.0
2025-02-20 01:00:00,1740013200,0.7783,0.7808,0.7721,0.776,1724676.90099258,0.763565,0.007737351307988396,0.7790397026159769,0.7480902973840232,0,0.0,-0.0029551586791725093,-0.0,0.022802161592196946,0.020679595710963783,10206.795957109638,0.0,0.0
2025-02-20 02:00:00,1740016800,0.7759,0.7874,0.7748,0.7841,2726780.11286305,0.76522,0.008418313370270235,0.7820566267405404,0.7483833732594596,-1,0.0,0.01043814432989687,0.0,0.03347831817582669,0.020679595710963783,10206.795957109638,0.0,0.0
2025-02-20 03:00:00,1740020400,0.7843,0.7881,0.7789,0.7826,1005985.96723847,0.766205,0.009244541775104309,0.7846940835502086,0.7477159164497914,0,-1.0,-0.0019130212983038408,0.0019130212983038408,0.0315012521418212,0.022632177516302976,10226.321775163029,0.0,-1.0
2025-02-20 04:00:00,1740024000,0.7826,0.7853,0.7781,0.779,1123011.05123998,0.76734,0.009357260057813005,0.786054520115626,0.748625479884374,0,0.0,-0.004600051111678938,-0.0,0.02675629366020793,0.022632177516302976,10226.321775163029,0.0,1.0
2025-02-20 05:00:00,1740027600,0.7791,0.7811,0.7761,0.7768,925818.35100119,0.768005,0.009540797439917807,0.7870865948798357,0.7489234051201644,0,0.0,-0.002824133504492954,-0.0,0.02385659681033303,0.022632177516302976,10226.321775163029,0.0,0.0
2025-02-20 06:00:00,1740031200,0.777,0.783,0.7763,0.7827,815551.38607661,0.76886,0.010065699965205668,0.7889913999304113,0.7487286000695886,0,0.0,0.007595262615859744,0.0,0.03163305654408788,0.022632177516302976,10226.321775163029,0.0,0.0
2025-02-20 07:00:00,1740034800,0.7828,0.7848,0.7792,0.7813,547171.83933032,0.7692,0.010376288759528621,0.7899525775190572,0.7484474224809428,0,0.0,-0.0017886802095310461,-0.0,0.029787794912349508,0.022632177516302976,10226.321775163029,0.0,0.0
2025-02-20 08:00:00,1740038400,0.7813,0.788,0.7809,0.788,1370715.99243639,0.7705550000000001,0.010986856980768235,0.7925287139615366,0.7485812860384636,0,0.0,0.008575451171125126,0.0,0.038618689864240885,0.022632177516302976,10226.321775163029,0.0,0.0
2025-02-20 09:00:00,1740042000,0.7881,0.7899,0.784,0.7858,580799.8892933,0.7715050000000001,0.011456484029398153,0.7944179680587964,0.7485920319412038,0,0.0,-0.0027918781725888575,-0.0,0.035718993014365985,0.022632177516302976,10226.321775163029,0.0,0.0
2025-02-20 10:00:00,1740045600,0.7859,0.7927,0.7798,0.7925,1736788.64682749,0.7735299999999999,0.011406604734933653,0.7963432094698673,0.7507167905301326,0,0.0,0.00852634258080931,0.0,0.04454988796625736,0.022632177516302976,10226.321775163029,0.0,0.0
2025-02-20 11:00:00,1740049200,0.7925,0.7953,0.7893,0.7912,1207299.99499218,0.775145,0.011512303487096278,0.7981696069741925,0.7521203930258075,0,0.0,-0.001640378548895871,-0.0,0.04283643073678589,0.022632177516302976,10226.321775163029,0.0,0.0
2025-02-20 12:00:00,1740052800,0.7916,0.7939,0.7852,0.786,1192470.95283172,0.776065,0.011612392427695404,0.7992897848553908,0.7528402151446092,0,0.0,-0.0065722952477249574,-0.0,0.035982601818900006,0.022632177516302976,10226.321775163029,0.0,0.0
2025-02-20 13:00:00,1740056400,0.7862,0.7911,0.7856,0.7894,988632.62369564,0.77722,0.0117381339860194,0.8006962679720389,0.7537437320279612,0,0.0,0.004325699745546974,0.0,0.040463951495979034,0.022632177516302976,10226.321775163029,0.0,0.0
2025-02-20 14:00:00,1740060000,0.7895,0.7996,0.7842,0.7871,3011258.94580121,0.77877,0.010812765360299834,0.8003955307205997,0.7571444692794003,0,0.0,-0.0029136052698250925,-0.0,0.037432450243837234,0.022632177516302976,10226.321775163029,0.0,0.0
2025-02-20 15:00:00,1740063600,0.7872,0.792,0.7823,0.7844,2676962.28334484,0.779975,0.009954944552969046,0.799884889105938,0.7600651108940619,0,0.0,-0.0034303138101893227,-0.0,0.03387373138262717,0.022632177516302976,10226.321775163029,0.0,0.0
2025-02-20 16:00:00,1740067200,0.7846,0.7996,0.7833,0.794,1565681.7468812,0.78175,0.009047913397140787,0.7998458267942815,0.7636541732057184,0,0.0,0.012238653748087858,0.0,0.04652695400026263,0.022632177516302976,10226.321775163029,0.0,0.0
2025-02-20 17:00:00,1740070800,0.7944,0.8015,0.7944,0.8007,2801732.27110485,0.783915,0.008038936496829168,0.7999928729936584,0.7678371270063417,-1,0.0,0.008438287153652357,0.0,0.05535784895215401,0.022632177516302976,10226.321775163029,0.0,0.0
2025-02-20 18:00:00,1740074400,0.8006,0.8069,0.8006,0.8061,2234260.70065905,0.7859849999999999,0.008159997097525788,0.8023049941950515,0.7696650058049483,-1,-1.0,0.006744098913450847,-0.006744098913450847,0.06247528667457414,0.015735444959055434,10157.354449590553,0.006744098913450847,-1.0
2025-02-20 19:00:00,1740078000,0.806,0.8112,0.8057,0.8108,2534926.17312,0.78784,0.00935039543211361,0.8065407908642273,0.7691392091357727,-1,-1.0,0.005830542116362691,-0.005830542116362691,0.06867009358112486,0.0098131566681392,10098.131566681392,0.012535319277061752,0.0
2025-02-20 20:00:00,1740081600,0.8109,0.8112,0.8042,0.8059,1526884.1689352,0.78922,0.009889473404108754,0.8089989468082175,0.7694410531917826,0,-1.0,-0.006043413912185547,0.006043413912185547,0.062211677870040116,0.01591587554785523,10159.158755478553,0.006567661487788978,0.0
2025-02-20 21:00:00,1740085200,0.806,0.8076,0.8013,0.8025,1978913.70486238,0.790545,0.00979986439218985,0.8101447287843797,0.7709452712156204,0,0.0,-0.004218885717830911,-0.0,0.05773032819296109,0.01591587554785523,10159.158755478553,0.006567661487788978,1.0
